,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
11898,K. Scherpen,18,FC Emmen,Portero,Netherlands,64,78,750000,1000,['Anomalía Física'],61.2,8.15E-05,3.152835411,0.755771452
11911,J. Carbonero,18,Once Caldas,Mediocampista,Colombia,64,82,925000,1000,['Diamante en Bruto'],63,6.80E-05,-1.37904057,-0.2174147
11914,G. Ivanov,30,Agente Libre,Mediocampista,Bulgaria,64,64,0,0,['Talento Infravalorado'],61.16666667,61.16666667,-0.069698801,-0.298658577
11979,J. Candía,22,Agente Libre,Defensor,Bolivia,64,74,0,0,['Talento Infravalorado'],63,63,-0.785693717,-0.155269657
11996,B. Añor,30,Agente Libre,Mediocampista,Venezuela,64,64,0,0,['Talento Infravalorado'],65,65,0.366748455,0.188804688
11999,K. Lankford,19,1. FC Heidenheim 1846,Mediocampista,Germany,64,76,775000,2000,['Diamante en Bruto'],59.66666667,7.68E-05,1.239642967,0.188804688
12017,R. Vargas,19,FC Luzern,Mediocampista,Switzerland,64,82,975000,2000,['Diamante en Bruto'],64.16666667,6.57E-05,-0.506146058,-1.842292251
12029,T. Mokoena,21,Agente Libre,Mediocampista,South Africa,64,71,0,0,['Talento Infravalorado'],66.16666667,66.16666667,-0.506146058,-0.786121843
12030,Kikas,19,Os Belenenses,Atacante,Portugal,64,77,850000,1000,['Diamante en Bruto'],60.33333333,7.09E-05,-0.467575304,-0.468236708
12104,A. Torralvo,24,La Equidad,Defensor,Colombia,63,68,400000,1000,['Anomalía Física'],51.5,0.000128429,-2.020987028,-3.368343052
12153,A. Okosun,24,FC Midtjylland,Mediocampista,Denmark,63,68,475000,4000,['Anomalía Física'],65.83333333,0.000137439,3.421879249,2.301145505
12206,L. Maboe,23,Agente Libre,Atacante,South Africa,63,69,0,0,['Talento Infravalorado'],62.16666667,62.16666667,-1.238521945,-0.991669474
12252,L. Olascoaga,26,Lobos BUAP,Defensor,Mexico,63,64,350000,2000,['Anomalía Física'],53,0.000150568,-2.844515902,-3.179338734
12267,A. Smith,25,Bristol Rovers,Portero,England,63,65,325000,2000,['Anomalía Física'],59,0.000180428,-0.048748395,-3.204428288
12285,O. Batista Meier,17,FC Bayern München,Mediocampista,Germany,63,83,725000,5000,['Diamante en Bruto'],60.33333333,8.26E-05,-0.069698801,-1.598560618
12332,B. Mbeumo,18,ESTAC Troyes,Mediocampista,France,63,79,750000,1000,['Diamante en Bruto'],56.33333333,7.50E-05,-0.942593314,-2.573487149
12333,M. Müldür,19,SK Rapid Wien,Defensor,Turkey,63,76,625000,1000,['Diamante en Bruto'],62.16666667,9.93E-05,0.449599594,-0.155269657
12352,A. Georgen,19,Paris Saint-Germain,Defensor,France,63,80,700000,5000,['Diamante en Bruto'],57,8.09E-05,-1.609222591,-1.383797719
12379,M. Anderson,20,Excelsior,Mediocampista,Iceland,63,76,700000,3000,['Diamante en Bruto'],59.33333333,8.44E-05,0.366748455,-1.436072863
12407,M. Obafemi,17,Southampton,Atacante,Republic of Ireland,63,78,750000,5000,['Diamante en Bruto'],60,7.95E-05,-1.623995266,-1.066445583
12417,C. Özkan,18,DSC Arminia Bielefeld,Defensor,Germany,63,76,575000,1000,['Diamante en Bruto'],59.83333333,0.000103877,0.037835157,-0.438776133
12489,A. Chapman,28,Peterborough United,Portero,England,63,63,260000,2000,['Anomalía Física'],59.8,0.000228243,3.152835411,0.035735136
12491,Pelayo Morilla,16,Real Sporting de Gijón,Mediocampista,Spain,63,81,725000,1000,['Diamante en Bruto'],59,8.13E-05,0.803195711,0.026316933
12516,I. Smith,20,IFK Norrköping,Mediocampista,Costa Rica,63,77,725000,1000,['Diamante en Bruto'],58,7.99E-05,-0.069698801,0.107560811
12525,Lim Jae Hyeok,19,Daegu FC,Atacante,Korea Republic,63,79,800000,1000,['Diamante en Bruto'],58.83333333,7.34E-05,-0.082101983,-0.24390838
12578,M. Baku,20,SG Sonnenhof Großaspach,Mediocampista,Germany,63,77,800000,1000,['Diamante en Bruto'],60.5,7.55E-05,-0.069698801,-0.704877965
12626,P. Mako,24,Orlando Pirates,Defensor,South Africa,63,68,400000,1000,['Anomalía Física'],59,0.000147132,-3.256280339,-2.612325782
12673,M. Tramoni,18,AC Ajaccio,Mediocampista,France,63,80,750000,1000,['Diamante en Bruto'],60.66666667,8.08E-05,-0.506146058,-1.029853475
12674,F. Evina,17,FC Bayern München,Mediocampista,Germany,63,81,725000,5000,['Diamante en Bruto'],58.83333333,8.06E-05,-0.069698801,0.757511831
12679,C. Howieson,23,Agente Libre,Mediocampista,New Zealand,63,68,0,0,['Talento Infravalorado'],65.33333333,65.33333333,0.366748455,0.595024076
12733,M. Johnston,19,Celtic,Mediocampista,Scotland,63,80,800000,4000,['Diamante en Bruto'],59.5,7.40E-05,-0.506146058,-2.410999394
12806,G. Singh Sandhu,26,Agente Libre,Portero,India,63,68,0,0,['Talento Infravalorado'],61,61,1.018446207,0.845775992
12925,K. Despodov,21,Agente Libre,Mediocampista,Bulgaria,63,71,0,0,['Talento Infravalorado'],61.5,61.5,-0.069698801,-0.054926944
12932,T. Conechny,20,Portland Timbers,Atacante,Argentina,63,78,825000,3000,['Diamante en Bruto'],60,7.25E-05,-1.623995266,-2.188087223
12951,P. Pomykal,18,FC Dallas,Mediocampista,United States,63,78,750000,1000,['Diamante en Bruto'],60.5,8.06E-05,-1.37904057,-0.54239021
12967,Alberto Espeso,20,Real Sporting de Gijón,Defensor,Spain,63,75,575000,1000,['Anomalía Física'],49.5,8.59E-05,-1.609222591,-3.935356004
12970,Paulo Vitor,19,Albacete BP,Atacante,Brazil,63,80,800000,1000,['Diamante en Bruto'],59.33333333,7.41E-05,-2.009468587,-1.664654458
13091,N. Boxall,26,Agente Libre,Defensor,New Zealand,62,64,0,0,['Talento Infravalorado'],60.16666667,60.16666667,-0.37392928,0.506245454
13119,M. Browne,20,Oxford United,Mediocampista,England,62,77,675000,8000,['Diamante en Bruto'],60.33333333,8.83E-05,-0.069698801,0.595024076
13146,R. Hernández,20,Stabæk Fotball,Defensor,Venezuela,62,76,600000,1000,['Diamante en Bruto'],56.16666667,9.35E-05,-2.020987028,-0.911286926
13178,N. Delgadillo,20,Vélez Sarsfield,Atacante,Argentina,62,76,675000,2000,['Diamante en Bruto'],55.66666667,8.22E-05,-0.467575304,0.055196057
13180,M. Raynov,26,Agente Libre,Mediocampista,Bulgaria,62,66,0,0,['Talento Infravalorado'],62.83333333,62.83333333,0.366748455,-0.054926944
13205,L. Pintor,17,Olympique Lyonnais,Atacante,France,62,83,675000,5000,['Diamante en Bruto'],58.16666667,8.55E-05,-0.467575304,-0.916893364
13228,L. Thomas,19,Coventry City,Mediocampista,England,62,76,650000,3000,['Diamante en Bruto'],59.33333333,9.09E-05,-1.815487826,-1.029853475
13235,B. Castrillon,19,Independiente Medellín,Mediocampista,Colombia,62,80,650000,1000,['Diamante en Bruto'],60.33333333,9.27E-05,-0.942593314,-0.948609598
13247,J. Yeboah,18,VfL Wolfsburg,Mediocampista,Germany,62,83,675000,3000,['Diamante en Bruto'],57.33333333,8.46E-05,-1.37904057,-1.19234123
13251,M. Mudryk,17,Shakhtar Donetsk,Mediocampista,Ukraine,62,84,650000,1000,['Diamante en Bruto'],59.16666667,9.09E-05,-0.506146058,-2.248511639
13304,J. Zwarts,19,Feyenoord,Atacante,Netherlands,62,77,650000,1000,['Diamante en Bruto'],57.66666667,8.86E-05,0.688844659,0.279524385
13376,W. Pérez,19,Club Atlético Huracán,Mediocampista,Argentina,62,77,650000,1000,['Diamante en Bruto'],58.83333333,9.04E-05,-0.506146058,-0.786121843
13398,F. Ortega,19,Vélez Sarsfield,Defensor,Argentina,62,78,575000,1000,['Diamante en Bruto'],55.5,9.64E-05,-0.785693717,-1.005789085
13446,L. Young,28,Crawley Town,Defensor,England,62,62,240000,2000,['Anomalía Física'],49.5,0.000204545,-1.197458154,-3.651849528
13455,A. Edathodika,31,Agente Libre,Defensor,India,62,62,0,0,['Talento Infravalorado'],65.16666667,65.16666667,0.037835157,0.78975193
13484,M. Al Enazi,34,Al Batin,Defensor,Saudi Arabia,62,62,90000,3000,['Anomalía Física'],53.83333333,0.000578847,-3.668044776,-3.273840893
13497,D. Caicedo,18,Deportivo Cali,Mediocampista,Colombia,62,83,675000,1000,['Diamante en Bruto'],59,8.73E-05,-2.251935083,-1.679804496
13514,Y. Verschaeren,16,RSC Anderlecht,Mediocampista,Belgium,62,83,650000,1000,['Diamante en Bruto'],61,9.37E-05,-0.942593314,-0.86736572
13554,Y. Guzmán,20,Envigado FC,Mediocampista,Colombia,62,78,675000,1000,['Diamante en Bruto'],58.16666667,8.60E-05,-2.251935083,-2.248511639
13609,C. Arano,23,Agente Libre,Mediocampista,Bolivia,62,70,0,0,['Talento Infravalorado'],61.66666667,61.66666667,1.676090224,-0.54239021
13661,P. Dárdai,19,Hertha BSC,Mediocampista,Germany,62,77,650000,2000,['Diamante en Bruto'],58,8.90E-05,-0.506146058,-2.248511639
13721,T. Payne,24,Agente Libre,Mediocampista,New Zealand,62,66,0,0,['Talento Infravalorado'],60.83333333,60.83333333,-0.069698801,0.838755709
13740,C. Sabaly,19,FC Metz,Mediocampista,Senegal,62,79,650000,1000,['Diamante en Bruto'],57.16666667,8.78E-05,-1.815487826,-2.329755516
13744,A. Ndiaye,18,FC Metz,Atacante,Senegal,62,80,625000,1000,['Diamante en Bruto'],58.16666667,9.29E-05,0.688844659,-0.393460599
13764,J. Teze,18,PSV,Defensor,Netherlands,62,80,550000,1000,['Diamante en Bruto'],59.16666667,0.00010738,-0.37392928,-1.572802037
13776,J. Kitolano,18,Wolverhampton Wanderers,Defensor,Norway,62,77,550000,4000,['Diamante en Bruto'],52.83333333,9.54E-05,-1.197458154,-1.667304195
13781,A. McDonald,17,Heart of Midlothian,Mediocampista,Scotland,62,84,650000,1000,['Diamante en Bruto'],58.83333333,9.04E-05,-0.506146058,-1.111097353
13855,K. Michalak,20,Lechia Gda?sk,Mediocampista,Poland,62,76,675000,1000,['Diamante en Bruto'],58.33333333,8.63E-05,-0.506146058,-1.517316741
13862,S. Polat,21,Atiker Konyaspor,Defensor,Turkey,62,74,475000,2000,['Anomalía Física'],56.16666667,0.00011775,-0.785693717,-3.651849528
13865,C. Brittain,20,Milton Keynes Dons,Defensor,England,62,79,600000,2000,['Diamante en Bruto'],55.83333333,9.27E-05,-0.37392928,-0.722282609
13875,S. Odey,20,FC Zürich,Atacante,Nigeria,62,76,675000,2000,['Diamante en Bruto'],58.16666667,8.59E-05,0.303371338,-0.617788927
13876,M. Zemzemi,18,RC Strasbourg Alsace,Mediocampista,Tunisia,62,76,625000,2000,['Diamante en Bruto'],59.5,9.49E-05,0.803195711,-0.86736572
13882,I. Diarra,20,FC Girondins de Bordeaux,Atacante,France,62,79,675000,5000,['Diamante en Bruto'],56.83333333,8.36E-05,-1.238521945,-2.711519989
13955,Y. Akgün,17,Galatasaray SK,Atacante,Turkey,61,79,500000,5000,['Diamante en Bruto'],57.5,0.000113861,-1.238521945,-2.56196777
14022,N. Barona,20,La Equidad,Mediocampista,Colombia,61,76,550000,1000,['Diamante en Bruto'],59.16666667,0.00010738,-0.506146058,-1.517316741
14033,I. Minchev,27,Agente Libre,Mediocampista,Bulgaria,61,62,0,0,['Talento Infravalorado'],60,60,-1.815487826,-2.329755516
14046,S. Klaas,20,VfL Osnabrück,Mediocampista,Germany,61,76,550000,1000,['Diamante en Bruto'],63.16666667,0.00011464,-0.069698801,-1.842292251
14058,T. Chorý,23,Viktoria Plze?,Atacante,Czech Republic,61,66,350000,1000,['Anomalía Física'],55.66666667,0.000158594,3.001684584,2.148927119
14066,A. Khormi,27,Al Hazem,Mediocampista,Saudi Arabia,61,61,260000,2000,['Anomalía Física'],57.83333333,0.000220737,-3.124829595,-2.329755516
14125,I. Ugbo,19,Scunthorpe United,Atacante,England,61,76,550000,1000,['Diamante en Bruto'],57,0.000103448,0.688844659,-0.169132271
14144,L. Bolton,18,Manchester City,Mediocampista,England,61,79,525000,7000,['Diamante en Bruto'],56.5,0.000106203,-0.506146058,-0.054926944
14242,Y. Fofana,19,RC Strasbourg Alsace,Mediocampista,France,61,78,500000,1000,['Diamante en Bruto'],58.83333333,0.000117432,-0.506146058,0.432536321
14315,T. Hudson-Wihongi,23,Agente Libre,Mediocampista,New Zealand,61,67,0,0,['Talento Infravalorado'],61.33333333,61.33333333,1.239642967,0.676267954
14323,P. Prado,22,FC Nantes,Defensor,Peru,61,72,375000,3000,['Anomalía Física'],50.5,0.000133598,-1.609222591,-3.273840893
14382,J. Vagnoman,17,Hamburger SV,Defensor,Germany,61,83,500000,1000,['Diamante en Bruto'],55.66666667,0.000111111,0.861364031,0.222738978
14410,B. Anderson,19,Aberdeen,Atacante,Scotland,61,77,550000,1000,['Diamante en Bruto'],58,0.000105263,-0.467575304,-1.739430567
14424,D. Lippert,22,1. FC Nürnberg,Defensor,Germany,61,70,325000,3000,['Anomalía Física'],52.33333333,0.000159552,-1.609222591,-3.368343052
14428,J. Lotomba,19,BSC Young Boys,Defensor,Switzerland,61,78,475000,2000,['Diamante en Bruto'],54.5,0.000114256,-0.785693717,-1.761806354
14445,M. Borquez,19,CD Palestino,Portero,Chile,61,71,300000,1000,['Anomalía Física'],55,0.000182724,-3.250332202,-2.304382892
14489,M. Qvist,25,AC Horsens,Defensor,Denmark,61,64,325000,2000,['Anomalía Física'],65,0.000198776,3.331950654,1.356764882
14503,J. Clarke,17,Leeds United,Mediocampista,England,61,80,500000,3000,['Diamante en Bruto'],57.16666667,0.000113651,-0.069698801,-0.298658577
14621,B. Adekanye,19,Liverpool,Atacante,Netherlands,60,80,450000,7000,['Diamante en Bruto'],57,0.000124726,-1.623995266,-0.169132271
14642,R. Gül,17,Galatasaray SK,Mediocampista,Turkey,60,77,400000,3000,['Diamante en Bruto'],52.66666667,0.000130686,-1.815487826,-0.461146332
14652,N. Das,24,Agente Libre,Defensor,India,60,65,0,0,['Talento Infravalorado'],61.33333333,61.33333333,-1.197458154,-1.194793402
14702,E. Erenler,25,Antalyaspor,Defensor,Turkey,60,65,230000,2000,['Anomalía Física'],58.83333333,0.000253591,-0.785693717,-3.084836576
14751,S. Atakayi,19,Rangers FC,Mediocampista,Finland,60,78,450000,3000,['Diamante en Bruto'],53.33333333,0.000117733,-1.37904057,-0.786121843
14795,F. Rossi,27,Atalanta,Portero,Italy,60,64,180000,3000,['Anomalía Física'],56.2,0.000307102,1.018446207,-3.294432827
14841,K. Athiu,25,Melbourne Victory,Atacante,South Sudan,60,63,260000,2000,['Anomalía Física'],54,0.000206106,3.001684584,0.503852713
14865,L. Czyborra,19,Heracles Almelo,Defensor,Germany,60,76,400000,1000,['Diamante en Bruto'],54.33333333,0.000135494,-0.785693717,-1.005789085
14927,B. Galván,17,Club Atlético Colón,Atacante,Argentina,60,77,425000,1000,['Diamante en Bruto'],56.83333333,0.000133411,-2.394941908,-1.141221692
14928,P. Perina,26,Cosenza,Portero,Italy,60,62,170000,1000,['Anomalía Física'],57.4,0.000335671,-0.582345696,-3.924464604
14955,K. Bennetts,19,Borussia Mönchengladbach,Mediocampista,England,60,78,450000,2000,['Diamante en Bruto'],53.83333333,0.0001191,0.803195711,0.026316933
14973,F. Rohner,19,FC Zürich,Mediocampista,Switzerland,60,76,450000,1000,['Diamante en Bruto'],54.5,0.000120842,-0.069698801,-2.410999394
14996,Park Chang Jun,21,Gangwon FC,Defensor,Korea Republic,60,68,260000,1000,['Anomalía Física'],52.33333333,0.00020051,-1.197458154,-3.273840893
15008,A. Pululu,19,FC Basel 1893,Atacante,Angola,60,76,450000,2000,['Diamante en Bruto'],55.5,0.000122787,-0.853048625,0.204748276
15157,B. Garré,17,Manchester City,Atacante,Argentina,60,78,400000,7000,['Diamante en Bruto'],54.83333333,0.000134725,-1.623995266,-1.515102239
15208,B. Ashley-Seal,19,Wolverhampton Wanderers,Atacante,England,60,76,450000,5000,['Diamante en Bruto'],54.5,0.00011978,1.07431798,0.503852713
15212,A. Akinola,18,Toronto FC,Atacante,United States,60,79,425000,1000,['Diamante en Bruto'],54,0.00012676,-1.623995266,0.503852713
15321,K. Sidibé,19,Toulouse Football Club,Mediocampista,France,59,74,300000,2000,['Anomalía Física'],54.83333333,0.000181567,3.858326505,0.676267954
15330,V. Kušej,18,SG Dynamo Dresden,Atacante,Czech Republic,59,77,325000,2000,['Diamante en Bruto'],55.33333333,0.000169215,-2.009468587,-2.188087223
15447,F. López,20,Argentinos Juniors,Atacante,Argentina,59,76,350000,2000,['Diamante en Bruto'],53.5,0.000151988,-1.623995266,-1.963758895
15461,N. Okafor,18,FC Basel 1893,Mediocampista,Switzerland,59,79,325000,2000,['Diamante en Bruto'],55,0.000168195,1.239642967,1.407462852
15480,A. Ikedi,19,FK Haugesund,Mediocampista,Nigeria,59,72,260000,1000,['Anomalía Física'],57.16666667,0.000219029,3.421879249,1.407462852
15549,F. Agu,18,VfL Osnabrück,Defensor,Germany,59,73,290000,1000,['Anomalía Física'],47.16666667,0.000162084,-2.844515902,-3.935356004
15568,M. Kudus,17,FC Nordsjælland,Atacante,Ghana,59,79,300000,1000,['Diamante en Bruto'],53.83333333,0.000178848,-1.623995266,-0.094356161
15582,C. Holse,19,FC København,Mediocampista,Denmark,59,76,325000,2000,['Diamante en Bruto'],56.5,0.000172782,-0.506146058,-1.354828986
15587,T. Klup?,18,Lech Pozna?,Mediocampista,Poland,59,76,325000,1000,['Diamante en Bruto'],54.16666667,0.000166155,-0.069698801,-0.298658577
15590,S. Singh,22,Agente Libre,Defensor,India,59,65,0,0,['Talento Infravalorado'],60.5,60.5,0.861364031,-0.155269657
15599,A. Thapa,20,Agente Libre,Mediocampista,India,59,71,0,0,['Talento Infravalorado'],61.66666667,61.66666667,-1.37904057,-0.379902455
15665,T. Matthews,17,Borussia Dortmund,Mediocampista,South Africa,59,79,300000,3000,['Diamante en Bruto'],58.16666667,0.000191969,-0.506146058,-2.248511639
15790,L. Barreiro Martins,18,1. FSV Mainz 05,Mediocampista,Luxembourg,58,76,260000,2000,['Diamante en Bruto'],59.66666667,0.000227734,-0.506146058,-2.410999394
15850,H. Al Ghamdi,19,Ettifaq FC,Mediocampista,Saudi Arabia,58,74,270000,2000,['Anomalía Física'],57,0.000209558,-3.124829595,-1.923536129
16016,D. Petersson,23,Trelleborgs FF,Portero,Sweden,58,63,120000,1000,['Anomalía Física'],52.8,0.00043636,-0.582345696,-3.024419209
16039,J. Romero,17,Atlético Tucumán,Atacante,Argentina,58,81,280000,1000,['Anomalía Física'],58.33333333,0.000207591,-3.16588855,-1.814206677
16046,A. Appiah,17,Nottingham Forest,Atacante,England,58,81,280000,4000,['Diamante en Bruto'],52.16666667,0.000183685,-1.238521945,-2.113311114
16082,S. Bose,22,Agente Libre,Defensor,India,58,66,0,0,['Talento Infravalorado'],62,62,0.449599594,0.222738978
16123,Zhang Chong,30,Dalian YiFang FC,Portero,China PR,58,58,80000,1000,['Anomalía Física'],56.6,0.000698757,1.018446207,-3.114423748
16197,L. Schneider,18,FC Energie Cottbus,Defensor,Germany,58,76,240000,1000,['Diamante en Bruto'],54.83333333,0.000227523,0.037835157,-0.533278291
16220,I. Angulo,19,Envigado FC,Atacante,Colombia,57,78,240000,1000,['Diamante en Bruto'],48.33333333,0.000200552,-1.623995266,-1.888982786
16265,O. Atilgan,18,SG Dynamo Dresden,Atacante,Germany,57,76,220000,2000,['Diamante en Bruto'],51.83333333,0.000233482,-0.467575304,-0.543012818
16463,N. Lemaître,21,Stade de Reims,Portero,France,57,68,140000,1000,['Anomalía Física'],54.2,0.000384394,-0.582345696,-3.114423748
16519,J. Hernandez,22,Real Salt Lake,Mediocampista,Mexico,57,65,150000,1000,['Anomalía Física'],57,0.000377481,-3.124829595,-1.842292251
16604,D. Spence,17,Middlesbrough,Defensor,England,57,77,180000,3000,['Diamante en Bruto'],52.33333333,0.000285973,0.037835157,-1.572802037
16657,M. Pedersen,18,Tromsø IL,Mediocampista,Norway,56,76,190000,1000,['Diamante en Bruto'],54.66666667,0.000286211,-0.069698801,-1.436072863
16674,G. K?m???r,20,Antalyaspor,Defensor,Turkey,56,65,120000,2000,['Anomalía Física'],52.5,0.000430324,-0.785693717,-3.557347369
16711,A. Nsakala,18,FC Sochaux-Montbéliard,Defensor,France,56,78,180000,1000,['Diamante en Bruto'],52.33333333,0.000289133,-0.785693717,-2.139814989
16799,Y. Avc?lar,19,Medipol Ba?ak?ehir FK,Defensor,Turkey,56,70,180000,1000,['Anomalía Física'],53.33333333,0.000294658,-0.785693717,-3.273840893
16807,R. Giles,18,Wolverhampton Wanderers,Defensor,England,56,76,170000,3000,['Diamante en Bruto'],43.83333333,0.00025337,-0.785693717,-2.423321465
16830,A. Abdulhameed,24,Al Hazem,Portero,Saudi Arabia,56,59,80000,1000,['Anomalía Física'],52,0.000641967,-3.250332202,-1.854360195
16867,S. Brolin,17,AIK,Portero,Sweden,56,78,160000,1000,['Anomalía Física'],52.6,0.000326706,3.152835411,1.025785071
16883,K. Ito,19,Shimizu S-Pulse,Defensor,Japan,56,65,120000,1000,['Anomalía Física'],47.66666667,0.000393936,-1.197458154,-3.179338734
16906,S. Abifade,18,Eintracht Braunschweig,Atacante,Germany,56,77,200000,1000,['Diamante en Bruto'],49.16666667,0.000244609,0.688844659,-0.094356161
17000,M. Kristensen,25,AC Horsens,Atacante,Denmark,55,59,120000,2000,['Anomalía Física'],52.66666667,0.00043169,3.001684584,0.802957151
17094,H. Guenouche,18,FC Zürich,Defensor,France,55,71,160000,1000,['Anomalía Física'],50,0.000310557,-2.432751465,-3.46284521
17095,N. Hahn,17,FK Austria Wien,Mediocampista,Austria,55,77,180000,1000,['Diamante en Bruto'],56.16666667,0.000310311,-0.942593314,-2.086023884
17100,K. Yamaguchi,23,Shonan Bellmare,Atacante,Japan,55,61,120000,1000,['Anomalía Física'],53.5,0.000442145,-3.936835191,-3.010624426
17124,M. Orozco,22,Querétaro,Defensor,Mexico,55,64,120000,1000,['Anomalía Física'],52.33333333,0.000432503,-2.020987028,-3.46284521
17288,C. MacDonald,20,Derby County,Defensor,Scotland,54,71,130000,4000,['Anomalía Física'],50.5,0.000376863,-0.37392928,-3.557347369
17442,M. Saavedra,18,Audax Italiano,Atacante,Chile,54,69,140000,1000,['Anomalía Física'],50.83333333,0.000360518,-3.16588855,-0.767341146
17634,M. Casey,18,Portsmouth,Defensor,England,53,73,110000,1000,['Anomalía Física'],53.5,0.000481978,3.331950654,-0.249771815
17676,O. Kåhed,19,Örebro SK,Defensor,Sweden,52,64,80000,1000,['Anomalía Física'],44.5,0.000549376,-2.020987028,-3.273840893
17815,D. Thøgersen,18,Aarhus GF,Defensor,Denmark,52,66,90000,1000,['Anomalía Física'],43.16666667,0.000474354,0.037835157,-3.557347369
17860,D. Thiam,20,SPAL,Portero,Senegal,51,66,70000,1000,['Anomalía Física'],49,0.000690131,3.152835411,0.125739675
17867,D. Hodzic,22,Vejle Boldklub,Portero,Croatia,51,61,50000,1000,['Anomalía Física'],47.4,0.000929394,3.686432712,-2.214378353
17868,T. Nakagawa,25,Yokohama F. Marinos,Atacante,Japan,51,52,40000,1000,['Anomalía Física'],51.66666667,0.001260132,-3.16588855,-2.038535005
17886,C. Royo,17,SV Darmstadt 98,Defensor,Germany,51,68,60000,1000,['Anomalía Física'],44,0.0007213,-2.020987028,-3.840853845
17913,J. García,19,Audax Italiano,Portero,Chile,51,60,40000,1000,['Anomalía Física'],47.4,0.001156069,-3.250332202,-2.124373813
17971,Zhou Xin,20,Stabæk Fotball,Defensor,China PR,50,61,40000,2000,['Anomalía Física'],44.5,0.001059499,-2.020987028,-3.651849528
