,Nombre,Edad,Club,Grupo_Posicion,Nacionalidad,Valoracion_General,Potencial,Valor_Mercado,Salario,Arquetipo_Atipico,Indice_Rendimiento,Ratio_Valor_Rendimiento,ZScore_Altura_cm,ZScore_Fuerza
3038,W. Montillo,34,Club Atlético Tigre,Mediocampista,Argentina,73,73,2000000,13000,['Especialista Oculto'],71.83333333333333,3.568469828546202e-05,-0.942593313903851,-1.5173167406695214
3046,D. Pizarro,38,Universidad de Chile,Mediocampista,Chile,73,73,1300000,8000,"['Especialista Oculto', 'Especialista Oculto', 'Maestro Veterano']",71.83333333333333,5.49184085741015e-05,-1.3790405701656694,-0.9486095976868555
3050,R. Sigurðsson,32,Agente Libre,Defensor,Iceland,73,73,0,0,['Talento Infravalorado'],73.66666666666667,73.66666666666667,0.8613640312073183,0.9787562476002267
3061,O. Kragl,28,Foggia,Mediocampista,Germany,73,73,4000000,4000,['Especialista Oculto'],72.16666666666667,1.80236385222348e-05,0.3667484548816088,1.4074628518127605
3080,W. Trapp,25,Columbus Crew SC,Mediocampista,United States,73,77,4300000,6000,['Especialista Oculto'],73.5,1.70692017953549e-05,-0.942593313903851,-0.21741469956628498
3090,V. Lazaro,22,Hertha BSC,Mediocampista,Austria,73,78,4500000,17000,['Especialista Oculto'],77.0,1.70467086458471e-05,-0.06969880138020956,0.351292443416381
3103,M. Degenek,24,Agente Libre,Defensor,Australia,73,80,0,0,['Talento Infravalorado'],72.0,72.0,0.8613640312073183,1.2622627236391508
3107,J. Kova?ík,30,Viktoria Plze?,Mediocampista,Czech Republic,73,73,3800000,1000,"['Especialista Oculto', 'Especialista Oculto']",72.0,1.8942378599742542e-05,0.803195711143427,0.2700485658474287
3112,L. Gil,27,Rosario Central,Mediocampista,Argentina,73,74,3800000,13000,['Especialista Oculto'],72.83333333333333,1.9101315035934513e-05,-1.3790405701656694,0.7575118312611424
3121,A. Regattin,26,Akhisar Belediyespor,Mediocampista,Morocco,73,73,4300000,15000,['Especialista Oculto'],71.83333333333333,1.6647350332788643e-05,-2.251935082689311,-0.13617082199733269
3134,A. Ricaurte,26,Independiente Medellín,Mediocampista,Colombia,73,75,4000000,4000,['Especialista Oculto'],74.33333333333333,1.8564763928214134e-05,0.803195711143427,0.6762679536921901
3170,S. Ingason,24,Agente Libre,Defensor,Iceland,73,78,0,0,['Talento Infravalorado'],73.5,73.5,0.8613640312073183,0.6007476128816615
3177,S. Peeters,26,Stade Malherbe Caen,Mediocampista,Belgium,73,76,4900000,19000,"['Especialista Oculto', 'Especialista Oculto']",73.66666666666667,1.4975940575467797e-05,1.6760902236670685,-0.13617082199733269
3185,A. Rosina,34,US Salernitana 1919,Atacante,Italy,73,73,2000000,5000,['Especialista Oculto'],73.16666666666667,3.6492084875103143e-05,-1.6239952662261046,-2.412415551579924
3186,B. Bannan,28,Sheffield Wednesday,Mediocampista,Scotland,73,73,4000000,24000,['Especialista Oculto'],74.66666666666667,1.8555330047548862e-05,-1.3790405701656694,-2.4109993939279963
3191,V. Coufal,25,SK Slavia Praha,Defensor,Czech Republic,73,76,4099999,1000,['Especialista Oculto'],66.0,1.6093635698610095e-05,-1.1974581540514795,-0.24977181523511044
3198,L. Pisculichi,34,Argentinos Juniors,Mediocampista,Argentina,73,73,2000000,12000,['Especialista Oculto'],70.5,3.50397440160318e-05,-0.5061460576420328,-0.21741469956628498
3208,B. Sigurðarson,27,Agente Libre,Atacante,Iceland,73,74,0,0,['Talento Infravalorado'],72.5,72.5,0.688844658757571,1.4011660258095007
3221,J. Cuevas,30,CD Everton de Viña del Mar,Atacante,Argentina,72,72,2900000,4000,['Anomalía Física'],66.16666666666667,2.2784656984163114e-05,-3.1658885495485563,-0.7673411456472311
3237,R. Koolwijk,32,Excelsior,Mediocampista,Netherlands,72,72,1800000,6000,['Especialista Oculto'],72.5,4.0143942334472686e-05,2.548984736190705,1.1637312191059037
3282,V. Granat,31,Agente Libre,Defensor,Russia,72,72,0,0,['Talento Infravalorado'],72.0,72.0,0.03783515710379826,0.033734660803813515
3305,D. Mili?evi?,32,KAS Eupen,Mediocampista,Bosnia Herzegovina,72,72,2400000,10000,['Especialista Oculto'],70.33333333333333,2.9183943630452157e-05,-0.942593313903851,-1.2735851079626646
3336,H. Wilson,21,Derby County,Atacante,Wales,72,84,5500000,48000,['Especialista Oculto'],68.83333333333333,1.2406871111474805e-05,-1.2385219453954925,-1.4403261298924237
3346,P. Billing,22,Huddersfield Town,Mediocampista,Denmark,72,83,4700000,25000,['Anomalía Física'],69.66666666666667,1.4744264957122055e-05,3.4218792487143466,1.0824873415369516
3363,L. Cabrera,26,Getafe CF,Defensor,Uruguay,72,75,3200000,15000,['Especialista Oculto'],69.33333333333333,2.1565571311901095e-05,0.8613640312073183,1.073258406279868
3390,P. Crouch,37,Stoke City,Atacante,England,72,72,1100000,25000,['Anomalía Física'],77.33333333333333,6.87406796379144e-05,3.001684583741251,0.2795243854008463
3393,Roberto Torres,29,CA Osasuna,Mediocampista,Spain,72,72,3000000,9000,['Especialista Oculto'],74.5,2.4759047936507833e-05,-0.06969880138020956,0.7575118312611424
3398,M. Makola,32,Orlando Pirates,Mediocampista,South Africa,72,72,2400000,1000,['Especialista Oculto'],70.33333333333333,2.9293337792584562e-05,-0.942593313903851,-0.5423902098420941
3442,R. McCormack,31,Central Coast Mariners,Atacante,Scotland,72,72,2800000,16000,['Especialista Oculto'],72.83333333333333,2.586410066379001e-05,-0.8530486245648807,0.877733260285462
3467,C. Brunt,33,West Bromwich Albion,Mediocampista,Northern Ireland,72,72,1800000,24000,['Especialista Oculto'],69.5,3.8103049285608944e-05,1.2396429674052454,0.5950240761232378
3503,D. Gonzo,22,Agente Libre,Mediocampista,Paraguay,72,78,0,0,['Talento Infravalorado'],69.66666666666667,69.66666666666667,-0.5061460576420328,-0.29865857713523725
3521,D. Kombarov,31,Spartak Moscow,Defensor,Russia,72,72,2000000,1000,['Especialista Oculto'],67.16666666666667,3.3566533283424985e-05,0.03783515710379826,-1.1002912433518823
3523,João Schmidt,25,Rio Ave FC,Mediocampista,Brazil,72,76,3900000,18000,['Especialista Oculto'],70.5,1.7993869833111323e-05,0.803195711143427,0.7575118312611424
3550,S. Nakamura,40,Júbilo Iwata,Mediocampista,Japan,72,72,0,4000,"['Especialista Oculto', 'Especialista Oculto']",70.0,0.01749562609347663,-0.06969880138020956,0.2700485658474287
3562,B. Méndez,18,Agente Libre,Defensor,Uruguay,72,82,0,0,['Talento Infravalorado'],72.0,72.0,-0.7856937169997171,0.6952497715613027
3570,Diego Ângelo,32,Antalyaspor,Defensor,Brazil,72,72,1800000,12000,['Especialista Oculto'],73.66666666666667,4.0654870867436975e-05,1.6848929053108337,1.4512670409984334
3576,T. Savanier,26,Nîmes Olympique,Mediocampista,France,72,75,3800000,14000,['Especialista Oculto'],72.33333333333333,1.8965210898826017e-05,-1.3790405701656694,-0.46114633227314183
3588,M. Pérez García,33,Club Atlético Tigre,Mediocampista,Argentina,72,72,1900000,11000,['Especialista Oculto'],73.66666666666667,3.854873266244585e-05,-2.251935082689311,-1.11109735282476
3610,J. Arango,27,Al Batin,Atacante,Colombia,72,73,3600000,12000,['Especialista Oculto'],70.5,1.9518267021520758e-05,-0.08210198290365273,0.3543004947614233
3618,M. Cuisance,18,Borussia Mönchengladbach,Mediocampista,France,72,85,5500000,9000,['Especialista Oculto'],71.5,1.2978759669856658e-05,0.3667484548816088,-1.1923412303937124
3625,R. Varga,28,Agente Libre,Atacante,Hungary,72,72,0,0,"['Especialista Oculto', 'Talento Infravalorado']",70.83333333333333,70.83333333333333,0.30337133792695914,0.12997216667969239
3630,B. Caicedo,26,Agente Libre,Defensor,Ecuador,72,75,0,0,['Talento Infravalorado'],63.666666666666664,63.666666666666664,-0.37392927994795944,-1.289295560711165
3631,A. Silbeira,22,Agente Libre,Portero,Paraguay,72,72,0,0,['Talento Infravalorado'],62.0,62.0,0.48484890566527605,1.0257850706779874
3638,L. Olaza,23,Boca Juniors,Defensor,Uruguay,72,78,3600000,10000,['Especialista Oculto'],63.833333333333336,1.76823589060871e-05,-1.1974581540514795,-0.5332782912740344
3710,Y. Ouattara,34,Agente Libre,Atacante,Ivory Coast,72,72,0,0,['Talento Infravalorado'],70.5,70.5,-0.8530486245648807,-0.6925650362866541
3724,D. Villalva,25,Querétaro,Atacante,Argentina,72,73,3700000,7000,['Anomalía Física'],70.16666666666667,1.8928148836934943e-05,-3.1658885495485563,-2.561967770301078
3736,D. Dibusz,27,Agente Libre,Portero,Hungary,72,73,0,0,['Talento Infravalorado'],69.8,69.8,-0.04874839540656153,-2.214378352885654
3742,J. Otero,23,Amiens SC,Mediocampista,Colombia,72,79,4400000,12000,['Especialista Oculto'],70.16666666666667,1.5903592648022217e-05,0.803195711143427,1.3262189742438084
3755,Aketxe,24,Cádiz CF,Mediocampista,Spain,72,78,4300000,6000,['Especialista Oculto'],68.33333333333333,1.5869325932189363e-05,-0.5061460576420328,-0.21741469956628498
3784,P. Bardsley,33,Burnley,Defensor,Scotland,72,72,1200000,32000,['Especialista Oculto'],73.33333333333333,5.952376120906828e-05,-0.37392927994795944,0.5062454542020202
3786,P. Da Silva,38,Agente Libre,Defensor,Paraguay,72,72,0,0,['Talento Infravalorado'],73.0,73.0,-0.37392927994795944,0.9787562476002267
3792,Salva Sevilla,34,RCD Mallorca,Mediocampista,Spain,72,72,1500000,8000,"['Especialista Oculto', 'Especialista Oculto']",71.0,4.7082196895094895e-05,-0.06969880138020956,0.026316933140571867
3824,H. Kiyotake,28,Cerezo Osaka,Mediocampista,Japan,72,72,3100000,7000,['Especialista Oculto'],72.16666666666667,2.322711407774464e-05,-0.942593313903851,-0.29865857713523725
3839,C. Arboleda,32,Independiente Santa Fe,Defensor,Colombia,72,72,1700000,4000,['Anomalía Física'],59.166666666666664,3.4722201845343205e-05,-2.0209870281549946,-3.7463516863818396
3858,M. Zeman,29,Viktoria Plze?,Mediocampista,Czech Republic,72,72,3000000,1000,['Especialista Oculto'],70.16666666666667,2.3381087399393294e-05,-0.5061460576420328,-2.248511638790092
3861,Yeom Ki Hun,35,Suwon Samsung Bluewings,Atacante,Korea Republic,72,72,1400000,6000,['Especialista Oculto'],72.83333333333333,5.180176495844123e-05,0.30337133792695914,0.8029571509248851
3876,Fran Mérida,28,CA Osasuna,Mediocampista,Spain,72,73,2800000,8000,['Especialista Oculto'],70.66666666666667,2.5166182870542666e-05,-0.06969880138020956,1.0012434639679992
3878,S. Sensi,22,Sassuolo,Mediocampista,Italy,72,77,3500000,26000,['Especialista Oculto'],75.0,2.127055551033593e-05,-1.8154878264274925,0.18880468827847643
3884,R. Delgado,28,Defensa y Justicia,Defensor,Argentina,72,72,2500000,10000,['Especialista Oculto'],70.5,2.808763821209633e-05,-1.1974581540514795,-0.0607674978758278
3892,A. Saelemaekers,19,RSC Anderlecht,Defensor,Belgium,72,84,5500000,7000,['Especialista Oculto'],57.833333333333336,1.050178369921003e-05,-1.1974581540514795,-1.6673041954297303
3898,A. Fiola,28,Agente Libre,Defensor,Hungary,72,72,0,0,['Talento Infravalorado'],66.0,66.0,0.03783515710379826,-0.9112869259925998
3900,N. Jelavi?,32,Guizhou Hengfeng FC,Atacante,Croatia,72,72,2500000,13000,['Especialista Oculto'],73.83333333333333,2.938054275877062e-05,1.0743179795881872,1.027285479006616
3915,C. Mulgrew,32,Blackburn Rovers,Defensor,Scotland,72,72,1800000,27000,['Especialista Oculto'],72.16666666666667,3.950006960404875e-05,1.273128468259076,0.9787562476002267
3918,F. Peluso,34,Sassuolo,Defensor,Italy,72,72,875000,30000,['Especialista Oculto'],76.83333333333333,8.489861705493512e-05,0.8613640312073183,0.6007476128816615
3943,W. Ángel,25,Agente Libre,Defensor,Venezuela,72,78,0,0,['Talento Infravalorado'],73.66666666666667,73.66666666666667,0.8613640312073183,1.7347735170373573
3957,Elustondo,31,Rayo Vallecano,Mediocampista,Spain,72,72,2700000,14000,['Especialista Oculto'],69.83333333333333,2.573076919770233e-05,0.803195711143427,1.244975096674856
3971,O. Skúlason,35,Agente Libre,Mediocampista,Iceland,71,71,0,0,['Talento Infravalorado'],68.66666666666667,68.66666666666667,0.803195711143427,1.0824873415369516
4014,Luis García,37,KAS Eupen,Mediocampista,Spain,71,71,750000,6000,['Especialista Oculto'],72.0,9.523796926194543e-05,-0.06969880138020956,-0.13617082199733269
4044,A. Tarek,26,Orlando City SC,Defensor,Egypt,71,74,2500000,5000,['Especialista Oculto'],67.66666666666667,2.70126306004136e-05,1.273128468259076,0.8842540889205854
4045,O. Fink,36,Fortuna Düsseldorf,Mediocampista,Germany,71,71,750000,14000,['Especialista Oculto'],72.83333333333333,9.533146335323295e-05,1.6760902236670685,1.0824873415369516
4049,T. Schütz,30,DSC Arminia Bielefeld,Mediocampista,Germany,71,71,1800000,9000,['Especialista Oculto'],68.0,3.758980785527482e-05,0.3667484548816088,0.5137801985542856
4054,P. Klement,25,SC Paderborn 07,Mediocampista,Germany,71,72,2800000,8000,['Especialista Oculto'],70.66666666666667,2.5166182870542666e-05,-0.5061460576420328,-0.8673657201179032
4121,J. Campos,30,Agente Libre,Mediocampista,Bolivia,71,71,0,0,['Talento Infravalorado'],72.66666666666667,72.66666666666667,-0.5061460576420328,0.026316933140571867
4161,Y. Soteldo,21,Universidad de Chile,Mediocampista,Venezuela,71,81,3800000,6000,['Anomalía Física'],69.5,1.826063629515599e-05,-3.1248295952129475,-2.573487149065901
4189,V. Milinkovi?-Savi?,21,SPAL,Portero,Serbia,71,79,2600000,12000,['Anomalía Física'],69.0,2.641652893701036e-05,3.15283541102447,1.1157896102214218
4191,L. Kleinheisler,24,Agente Libre,Mediocampista,Hungary,71,76,0,0,['Talento Infravalorado'],70.0,70.0,-0.942593313903851,0.18880468827847643
4217,Shikabala,32,Agente Libre,Atacante,Egypt,71,71,0,0,['Talento Infravalorado'],71.16666666666667,71.16666666666667,0.30337133792695914,0.3543004947614233
4220,D. Cools,22,Club Brugge KV,Mediocampista,Belgium,71,78,3300000,12000,['Especialista Oculto'],70.33333333333333,2.123590341105976e-05,0.803195711143427,1.0012434639679992
4257,J. Riojas,30,Agente Libre,Mediocampista,Paraguay,71,71,0,0,['Talento Infravalorado'],66.83333333333333,66.83333333333333,-0.5061460576420328,-0.13617082199733269
4274,M. Korhut,29,Agente Libre,Defensor,Hungary,71,71,0,0,['Talento Infravalorado'],67.33333333333333,67.33333333333333,-0.37392927994795944,-0.4387761325943931
4276,N. Ortigoza,33,Rosario Central,Mediocampista,Paraguay,71,71,950000,10000,['Especialista Oculto'],67.66666666666667,7.048603768815518e-05,0.3667484548816088,2.1386577499333312
4281,C. Pantilimon,31,Nottingham Forest,Portero,Romania,71,71,1400000,22000,['Anomalía Física'],69.8,4.908576013659625e-05,3.15283541102447,1.5658123079385942
4295,D. Kaiser,29,Brøndby IF,Mediocampista,Germany,71,71,2300000,18000,['Especialista Oculto'],70.5,3.041413700856902e-05,-1.3790405701656694,-0.29865857713523725
4298,J. Sambenito,26,Agente Libre,Atacante,Paraguay,71,74,0,0,['Talento Infravalorado'],71.33333333333333,71.33333333333333,0.30337133792695914,0.4290766041220002
4321,M. Suárez,22,Agente Libre,Defensor,Uruguay,71,78,0,0,['Talento Infravalorado'],70.5,70.5,0.03783515710379826,0.31724113684273747
4335,Verza,31,CF Rayo Majadahonda,Mediocampista,Spain,71,71,1600000,5000,"['Especialista Oculto', 'Especialista Oculto']",69.5,4.3302153705823236e-05,0.3667484548816088,0.5137801985542856
4366,Bruno Alves,36,Parma,Defensor,Portugal,71,71,325000,16000,['Especialista Oculto'],70.0,0.00020527799038712495,0.8613640312073183,1.640271358357716
4367,J. Velázquez,27,Club Tijuana,Defensor,Argentina,71,73,2300000,13000,['Especialista Oculto'],69.83333333333333,3.0191657216461787e-05,0.03783515710379826,0.5062454542020202
4373,C. Araujo,36,Club Atlético Huracán,Defensor,Argentina,71,71,270000,7000,['Especialista Oculto'],69.33333333333333,0.0002502999387487169,-1.6092225911032372,-0.5332782912740344
4387,B. Angulo,22,Agente Libre,Atacante,Ecuador,71,77,0,0,['Talento Infravalorado'],67.83333333333333,67.83333333333333,0.30337133792695914,0.20474827604026935
4425,B. Marshall,27,Norwich City,Mediocampista,England,71,71,2500000,18000,['Especialista Oculto'],68.5,2.7204119458252798e-05,0.3667484548816088,0.026316933140571867
4427,Álex Martínez,27,Granada CF,Defensor,Spain,71,71,2000000,6000,['Especialista Oculto'],61.333333333333336,3.057492659940515e-05,-1.1974581540514795,-1.1947934020315236
4445,M. Gobbi,37,Parma,Defensor,Italy,71,71,270000,16000,"['Especialista Oculto', 'Especialista Oculto']",70.66666666666667,0.000247085383151341,0.03783515710379826,-0.15526965655546912
4453,P. Onuachu,24,FC Midtjylland,Atacante,Nigeria,71,78,3400000,14000,['Anomalía Física'],68.33333333333333,2.001561608603317e-05,3.001684583741251,1.17683769772777
4459,Gumbau,23,CD Leganés,Mediocampista,Spain,71,77,2800000,14000,['Especialista Oculto'],67.16666666666667,2.3868742998551413e-05,1.6760902236670685,0.8387557088300946
4470,Y. Endo,38,Gamba Osaka,Mediocampista,Japan,71,71,325000,6000,['Especialista Oculto'],72.16666666666667,0.0002180255245955954,-0.06969880138020956,1.1637312191059037
4540,Manu Morlanes,19,Villarreal CF,Mediocampista,Spain,71,83,4099999,9000,['Diamante en Bruto'],70.0,1.7035775127768312e-05,-0.06969880138020956,-0.21741469956628498
4557,R. López,25,Pachuca,Defensor,Mexico,71,76,2600000,16000,['Especialista Oculto'],64.5,2.465595387769347e-05,0.44959959415555595,-0.0607674978758278
4592,P. Ebert,31,SG Dynamo Dresden,Atacante,Germany,71,71,2100000,13000,['Especialista Oculto'],69.5,3.289160771812223e-05,-0.8530486245648807,0.12997216667969239
4599,Danilo Silva,31,Los Angeles FC,Defensor,Brazil,71,71,1600000,15000,['Especialista Oculto'],68.5,4.241483441805918e-05,0.44959959415555595,0.31724113684273747
4652,O. Zinchenko,21,Manchester City,Defensor,Ukraine,71,81,3300000,38000,['Especialista Oculto'],65.33333333333333,1.9572592498724035e-05,-1.1974581540514795,-1.7618063541093716
4667,Z. Kalmár,23,Agente Libre,Mediocampista,Hungary,71,78,0,0,['Talento Infravalorado'],69.5,69.5,1.2396429674052454,-0.37990245470418954
4678,O. Rashid,26,Santa Clara,Mediocampista,Iraq,71,74,2900000,4000,['Especialista Oculto'],72.33333333333333,2.4908164058253883e-05,-0.5061460576420328,-0.37990245470418954
4707,E. Conde,35,Agente Libre,Portero,Uruguay,71,71,0,0,"['Talento Infravalorado', 'Anomalía Física']",64.4,64.4,-0.04874839540656153,-3.1144237483199984
4738,Carlos Martínez,32,Real Oviedo,Defensor,Spain,71,71,1300000,7000,['Especialista Oculto'],72.0,5.508794560983503e-05,0.8613640312073183,0.12823681948345483
4741,O. Pérez,45,Pachuca,Portero,Mexico,71,71,160000,8000,['Anomalía Física'],68.6,0.00040833090279224525,-3.250332201837599,0.4857578334173805
4748,Zapater,33,Real Zaragoza,Mediocampista,Spain,71,71,1400000,7000,['Especialista Oculto'],69.5,4.9395842646878005e-05,0.3667484548816088,1.0012434639679992
4753,O. Ad?n,32,Antalyaspor,Mediocampista,Turkey,70,70,1400000,10000,['Especialista Oculto'],65.66666666666667,4.657207098907495e-05,-0.5061460576420328,0.351292443416381
4789,G. Þórarinsson,26,IFK Norrköping,Mediocampista,Iceland,70,71,2100000,4000,['Especialista Oculto'],73.0,3.469580100009458e-05,0.803195711143427,1.0012434639679992
